8	111	0	71	0	29	1	6	1
9	102	1	67	1	53	1	4	1
10	71	0	34	1	32	1	4	1
11	88	1	75	1	53	1	4	1
12	50	1	46	1	42	1	6	1
13	84	0	70	1	41	1	10	1
14	98	0	48	1	44	1	4	1
15	54	0	43	1	25	1	4	1
16	63	1	61	1	49	1	4	2
17	106	0	96	1	51	1	2	2
18	97	0	64	0	26	1	7	2
19	68	0	39	1	29	1	11	2
20	68	1	62	1	39	1	3	2
21	100	0	38	1	25	1	4	2
22	91	0	53	0	26	1	2	2
23	74	0	72	0	22	1	4	2
24	74	1	61	1	51	1	7	2
25	98	0	91	0	44	1	4	2
26	67	0	61	1	31	1	5	2
27	119	0	88	0	40	1	6	2
28	97	0	95	0	31	1	5	2
29	73	0	43	1	27	1	4	2
30	62	1	55	1	33	1	5	2
27	2505105
587	233	220
30
1	118	0	66	1	47	1	4	1
2	99	0	56	0	25	1	3	1
3	91	1	83	1	48	1	2	1
4	104	0	66	1	40	1	7	1
5	75	0	60	1	33	1	7	1
6	113	1	78	1	60	1	4	1
7	36	1	36	1	29	1	4	1
8	56	1	48	1	40	1	7	1
9	67	0	40	1	22	1	3	1
10	92	1	78	1	64	1	4	1
11	73	0	61	1	31	1	6	1
12	72	1	66	1	58	1	2	1
13	56	0	44	1	26	1	9	1
14	93	0	65	1	34	1	1	1
15	113	0	63	1	50	1	5	1
16	35	1	34	1	31	1	6	2
17	100	1	99	1	80	1	4	2
18	105	0	69	0	20	1	5	2
19	77	0	60	1	38	1	7	2
20	98	0	69	0	30	1	4	2
21	107	0	56	0	20	1	6	2
22	89	1	88	1	54	1	1	2
23	83	0	73	0	31	1	6	2
24	53	1	46	1	44	1	4	2
25	87	0	53	1	34	1	6	2
26	79	0	63	1	33	1	1	2
27	114	1	77	1	60	1	8	2
28	61	0	51	1	29	1	5	2
29	83	1	73	1	56	1	2	2
30	76	0	28	1	27	1	3	2
28	2505205
587	233	220
30
1	62	1	59	1	52	1	5	1
2	54	1	52	1	50	1	4	1
3	102	1	69	1	65	1	4	1
4	97	0	76	1	46	1	2	1
5	52	1	50	1	37	1	5	1
6	93	0	85	0	23	1	1	1
7	90	0	38	1	38	1	2	1
8	66	1	60	1	40	1	3	1
9	38	1	31	1	26	1	2	1
10	86	0	60	1	36	1	2	1
11	92	0	47	1	34	1	7	1
12	103	0	69	0	22	1	3	1
13	79	1	71	1	42	1	5	1
14	66	0	33	1	20	1	6	1
15	100	0	93	0	45	1	4	1
16	91	0	84	0	21	1	1	2
17	92	0	47	1	29	1	3	2
18	76	1	55	1	40	1	4	2
19	98	1	90	1	53	1	9	2
20	81	1	75	1	53	1	6	2
21	113	1	88	1	63	1	3	2
22	87	0	32	1	20	1	3	2
23	92	0	74	1	40	1	4	2
24	78	0	55	1	28	1	3	2
25	106	0	75	0	23	1	2	2
26	66	1	58	1	50	1	6	2
27	109	1	79	1	66	1	4	2
28	119	0	71	1	36	1	3	2
29	93	0	69	1	42	1	5	2
30	99	1	90	1	60	1	5	2
29	2505305
587	233	220
30
1	91	1	58	1	57	1	3	1
2	92	1	78	1	53	1	7	1
3	112	0	48	1	28	1	6	1
4	78	0	47	1	26	1	4	1
5	41	1	40	1	28	1	4	1
6	57	1	47	1	32	1	6	1
7	54	1	47	1	40	1	2	1
8	85	0	80	0	25	1	3	1
9	89	1	86	1	54	1	5	1
10	118	1	94	1	68	1	3	1
11	98	0	63	1	36	1	2	1
12	81	0	42	1	38	1	4	1
13	86	0	59	1	39	1	3	1
14	91	0	67	1	40	1	5	1
15	73	1	61	1	41	1	3	1
16	67	1	59	1	57	1	3	2
17	84	0	75	0	33	1	6	2
18	96	1	88	1	70	1	5	2
19	67	0	44	1	30	1	4	2
20	82	1	76	1	64	1	2	2
21	119	0	45	1	43	1	3	2
22	85	1	66	1	47	1	5	2
23	101	0	74	1	49	1	5	2
24	87	1	57	1	50	1	5	2
25	73	1	69	1	63	1	3	2
26	97	0	54	1	38	1	5	2
27	104	0	56	1	37	1	5	2
28	85	0	44	1	30	1	6	2
29	104	0	88	0	20	1	2	2
30	103	0	94	0	32	1	3	2
30	2505405
587	233	220
30
1	64	0	53	1	32	1	2	1
2	51	1	42	1	28	1	5	1
3	49	1	32	1	30	1	6	1
4	109	1	68	1	59	1	7	1
5	66	0	43	1	32	1	6	1
6	120	0	71	1	47	1	2	1
7	109	0	57	1	41	1	7	1
8	100	0	70	0	28	1	2	1
9	76	1	70	1	51	1	5	1
10	85	0	40	1	26	1	8	1
11	79	1	71	1	55	1	2	1
12	93	1	73	1	55	1	3	1
13	101	1	75	1	75	1	5	1
14	89	1	58	1	53	1	2	1
15	98	0	53	1	36	1	2	1
16	118	0	53	1	31	1	5	2
17	77	0	43	1	37	1	5	2
18	64	1	60	1	46	1	4	2
19	74	0	67	1	37	1	3	2
20	89	0	47	1	38	1	3	2
21	75	0	35	1	27	1	5	2
22	101	1	83	1	74	1	5	2
23	110	1	75	1	59	1	3	2
24	70	0	59	0	22	1	3	2
25	63	0	51	1	31	1	3	2
26	71	1	69	1	50	1	4	2
27	99	0	57	1	45	1	1	2
28	52	1	52	1	50	1	4	2
29	114	0	57	1	33	1	2	2
30	117	1	88	1	65	1	6	2
31	2505505
587	233	220
30
1	70	1	63	1	49	1	5	1
2	84	1	54	1	49	1	3	1
3	89	0	70	1	42	1	3	1
4	80	0	48	1	39	1	6	1
5	114	0	47	1	42	1	7	1
6	92	0	62	1	34	1	5	1
7	72	1	66	1	43	1	3	1
8	120	0	55	1	46	1	3	1
9	106	0	62	0	25	1	4	1
10	72	0	53	1	34	1	6	1
11	74	0	44	1	35	1	5	1
12	103	0	71	0	28	1	5	1
13	115	0	35	1	31	1	10	1
14	117	0	62	1	39	1	7	1
15	60	1	32	1	32	1	6	1
16	86	0	80	0	39	1	5	2
17	71	1	70	1	42	1	4	2
18	87	0	58	1	32	1	4	2
19	97	0	44	1	29	1	5	2
20	95	0	61	0	30	1	6	2
21	70	0	41	1	30	1	6	2
22	81	0	45	1	40	1	4	2
23	119	1	76	1	68	1	6	2
24	61	1	55	1	54	1	5	2
25	85	0	52	1	40	1	3	2
26	46	1	43	1	40	1	4	2
27	94	0	76	0	34	1	5	2
28	110	1	70	1	59	1	5	2
29	46	1	33	1	27	1	3	2
30	83	0	40	1	37	1	10	2
32	2505605
587	233	220
30
1	95	0	76	1	44	1	6	1
2	81	0	47	1	34	1	9	1
3	71	0	52	1	30	1	7	1
4	96	0	52	1	28	1	3	1
5	104	0	80	1	50	1	4	1
6	77	1	64	1	57	1	5	1
7	75	0	45	1	36	1	5	1
8	65	1	49	1	39	1	8	1
9	70	1	49	1	41	1	7	1
10	111	0	44	1	42	1	6	1
11	108	0	94	1	51	1	2	1
12	43	1	40	1	26	1	4	1
13	70	1	47	1	39	1	5	1
14	84	0	36	1	26	1	5	1
15	103	0	97	0	27	1	6	1
16	54	0	54	0	24	1	8	2
17	63	1	46	1	38	1	9	2
18	80	0	52	1	37	1	6	2
19	67	0	59	0	20	1	12	2
20	102	0	89	0	23	1	6	2
21	61	1	53	1	48	1	6	2
22	80	1	79	1	67	1	7	2
23	77	0	76	0	37	1	5	2
24	63	0	37	1	26	1	5	2
25	47	1	41	1	28	1	5	2
26	87	0	76	1	42	1	4	2
27	99	0	89	0	35	1	4	2
28	76	0	67	0	29	1	2	2
29	72	1	58	1	43	1	5	2
30	78	1	70	1	54	1	4	2
33	2505705
587	233	220
30
1	40	1	36	1	21	1	3	1
2	76	0	45	1	31	1	3	1
3	63	1	54	1	51	1	2	1
4	114	1	77	1	69	1	6	1
5	95	1	57	1	53	1	4	1
6	92	0	36	1	20	1	4	1
7	90	1	84	1	47	1	4	1
8	84	0	69	0	24	1	3	1
9	57	1	35	1	35	1	3	1
10	78	1	76	1	50	1	6	1
11	81	0	67	1	37	1	6	1
12	73	1	51	1	43	1	5	1
13	64	0	54	1	30	1	3	1
14	85	1	73	1	51	1	4	1
15	83	0	58	0	23	1	5	1
16	114	0	71	0	27	1	6	2
17	67	1	56	1	50	1	5	2
18	79	1	51	1	46	1	2	2
19	89	0	57	1	36	1	6	2
20	109	0	72	1	46	1	3	2
21	93	0	54	1	35	1	2	2
22	114	0	77	0	33	1	6	2
23	77	0	45	1	25	1	5	2
24	97	1	64	1	59	1	6	2
25	100	0	92	0	30	1	5	2
26	58	1	48	1	38	1	2	2
27	88	1	85	1	54	1	7	2
28	75	1	49	1	43	1	4	2
29	71	1	53	1	42	1	7	2
30	73	1	67	1	42	1	3	2
34	2505805
587	233	220
30
1	68	0	35	1	27	1	5	1
2	118	0	57	1	43	1	2	1
3	73	0	72	0	36	1	4	1
4	85	1	58	1	50	1	7	1
5	86	0	56	1	33	1	3	1
6	99	0	44	1	31	1	4	1
7	93	1	54	1	49	1	3	1
8	89	0	69	0	26	1	3	1
9	98	1	90	1	74	1	5	1
10	58	1	48	1	46	1	2	1
11	56	0	55	0	22	1	6	1
12	104	1	63	1	59	1	2	1
13	80	1	69	1	66	1	5	1
14	110	1	59	1	58	1	6	1
15	96	1	79	1	63	1	4	1
16	82	1	77	1	57	1	1	2
17	55	1	48	1	34	1	1	2
18	120	0	99	0	40	1	3	2
19	97	0	43	1	34	1	4	2
20	115	0	68	1	55	1	3	2
21	78	1	61	1	48	1	5	2
22	75	1	60	1	58	1	4	2
23	77	0	54	1	34	1	4	2
24	80	0	66	0	31	1	4	2
25	80	0	63	0	20	1	4	2
26	34	1	30	1	20	1	1	2
27	80	1	77	1	74	1	4	2
28	100	1	83	1	69	1	3	2
29	87	0	63	0	23	1	6	2
30	81	1	75	1	68	1	4	2
35	2505905
587	233	220
30
1	100	0	33	1	31	1	5	1
2	84	0	68	1	42	1	4	1
3	95	0	84	0	31	1	6	1
4	57	1	39	1	30	1	7	1
5	76	1	71	1	60	1	5	1
6	71	1	68	1	46	1	1	1
7	109	0	51	1	26	1	3	1
8	109	0	54	1	45	1	4	1
9	84	0	55	1	29	1	7	1
10	104	0	66	0	20	1	6	1
11	119	0	76	1	39	1	5	1
12	75	1	74	1	43	1	3	1
13	84	0	36	1	26	1	7	1
14	77	0	45	1	32	1	4	1
15	75	1	57	1	42	1	4	1
16	51	1	50	1	42	1	7	2
17	63	1	59	1	41	1	6	2
18	71	0	70	0	34	1	3	2
19	74	1	71	1	66	1	3	2
20	38	1	31	1	30	1	4	2
21	80	1	67	1	60	1	5	2
22	93	0	73	0	27	1	6	2
23	78	1	63	1	44	1	3	2
24	68	1	64	1	63	1	2	2
25	116	1	70	1	69	1	5	2
26	120	0	77	1	53	1	6	2
27	75	0	67	0	32	1	6	2
28	90	0	67	0	28	1	7	2
29	73	0	57	1	36	1	3	2
30	95	0	62	1	47	1	6	2
36	2506005
587	233	220
30
1	41	1	39	1	26	1	6	1
2	110	0	40	1	34	1	5	1
3	94	1	77	1	52	1	1	1
4	119	1	96	1	71	1	7	1
5	67	1	63	1	47	1	1	1
6	61	1	43	1	31	1	2	1
7	72	0	53	1	35	1	3	1
8	64	1	38	1	38	1	6	1
9	110	0	71	1	45	1	5	1
10	73	1	71	1	52	1	5	1
11	95	1	92	1	55	1	4	1
12	86	0	74	0	31	1	4	1
13	99	1	62	1	52	1	4	1
14	81	0	44	1	31	1	5	1
15	113	1	94	1	70	1	5	1
16	109	0	100	0	28	1	3	2
17	63	0	34	1	30	1	3	2
18	111	0	43	1	28	1	4	2
19	48	1	35	1	28	1	3	2
20	97	0	53	1	38	1	7	2
21	73	0	42	1	35	1	4	2
22	71	1	54	1	37	1	2	2
23	79	1	72	1	53	1	5	2
24	70	0	47	1	35	1	1	2
25	79	1	59	1	57	1	5	2
26	116	0	48	1	25	1	2	2
27	70	1	56	1	52	1	3	2
28	98	0	48	1	33	1	3	2
29	83	0	48	1	26	1	2	2
30	109	1	79	1	57	1	4	2
37	2506105
587	233	220
30
1	98	0	73	1	44	1	2	1
2	60	1	60	1	38	1	2	1
3	105	1	73	1	60	1	1	1
4	90	1	77	1	52	1	3	1
5	66	0	58	0	24	1	6	1
6	106	1	76	1	55	1	7	1
7	55	1	44	1	36	1	4	1
8	82	0	58	0	23	1	6	1
9	74	1	61	1	58	1	2	1
10	81	0	39	1	24	1	3	1
11	71	1	65	1	39	1	5	1
12	105	0	97	0	47	1	4	1
13	114	1	97	1	69	1	10	1
14	103	1	78	1	55	1	3	1
15	93	1	66	1	55	1	2	1
16	78	1	75	1	74	1	5	2
17	118	0	67	1	58	1	1	2
18	91	0	61	0	22	1	2	2
19	96	0	58	0	24	1	3	2
20	80	1	76	1	44	1	3	2
21	80	0	67	0	25	1	4	2
22	71	0	69	0	20	1	2	2
23	81	1	79	1	62	1	3	2
24	72	0	68	0	30	1	1	2
25	49	1	45	1	41	1	3	2
26	112	1	96	1	58	1	2	2
27	71	1	65	1	45	1	1	2
28	91	0	68	0	30	1	2	2
29	94	1	71	1	61	1	3	2
30	52	1	51	1	31	1	3	2
38	2506205
587	233	220
30
1	104	0	94	1	50	1	5	1
2	102	0	87	0	36	1	4	1
3	115	0	42	1	33	1	2	1
4	61	1	58	1	32	1	5	1
5	70	1	62	1	48	1	6	1
6	91	1	79	1	78	1	5	1
7	90	1	57	1	53	1	3	1
8	78	0	68	0	25	1	3	1
9	77	1	44	1	39	1	2	1
10	97	1	89	1	56	1	2	1
11	58	0	38	1	26	1	2	1
12	64	1	44	1	33	1	7	1
13	57	0	38	1	25	1	5	1
14	70	0	65	0	28	1	5	1
15	93	1	73	1	61	1	6	1
16	61	1	47	1	46	1	3	2
17	111	0	72	0	26	1	2	2
18	102	1	78	1	63	1	4	2
19	88	1	65	1	62	1	7	2
20	63	1	51	1	38	1	3	2
21	98	1	86	1	68	1	2	2
22	106	0	68	1	47	1	2	2
23	90	1	80	1	71	1	3	2
24	90	0	74	1	40	1	7	2
25	94	0	38	1	33	1	4	2
26	108	0	67	0	30	1	5	2
27	60	0	34	1	30	1	3	2
28	57	0	37	1	27	1	5	2
29	104	0	74	1	41	1	5	2
30	47	0	45	1	23	1	2	2
39	2506305
587	233	220
30
1	89	1	56	1	45	1	5	1
2	53	1	37	1	34	1	11	1
3	54	0	35	1	25	1	4	1
4	73	0	39	1	33	1	6	1
5	73	1	39	1	38	1	5	1
6	50	1	42	1	29	1	7	1
7	62	1	59	1	54	1	5	1
8	98	0	53	1	44	1	3	1
9	94	0	32	1	31	1	4	1
10	97	0	64	0	28	1	9	1
11	102	0	77	1	42	1	2	1
12	80	1	75	1	44	1	6	1
13	93	0	52	1	41	1	7	1
14	77	0	51	1	38	1	5	1
15	57	1	54	1	52	1	7	1
16	105	0	97	0	46	1	4	2
17	103	1	76	1	54	1	4	2
18	72	0	53	1	34	1	2	2
19	42	1	38	1	35	1	5	2
20	61	1	58	1	46	1	8	2
21	93	1	54	1	50	1	4	2
22	74	1	66	1	50	1	5	2
23	99	0	81	0	20	1	4	2
24	76	1	73	1	72	1	6	2
25	98	0	57	0	27	1	5	2
26	104	0	63	1	38	1	7	2
27	99	0	55	1	49	1	1	2
28	115	0	47	1	45	1	8	2
29	114	0	86	0	25	1	6	2
30	59	1	56	1	42	1	4	2
40	2506405
587	233	220
30
1	85	1	77	1	62	1	2	1
2	94	0	63	1	32	1	5	1
3	83	1	75	1	45	1	3	1
4	95	1	95	1	54	1	3	1
5	76	0	76	0	30	1	2	1
6	113	0	66	1	44	1	3	1
7	108	1	71	1	61	1	3	1
8	118	0	62	1	37	1	5	1
9	93	1	58	1	48	1	2	1
10	60	0	32	1	29	1	2	1
11	97	1	75	1	59	1	2	1
12	105	0	56	1	35	1	5	1
13	67	1	58	1	53	1	5	1
14	96	0	51	1	37	1	11	1
15	91	0	52	1	32	1	4	1
16	73	0	70	0	32	1	4	2
17	96	0	80	0	22	1	4	2
18	94	1	82	1	66	1	3	2
19	95	1	76	1	73	1	4	2
20	64	0	29	1	23	1	8	2
21	99	0	85	0	32	1	3	2
22	85	0	64	1	40	1	5	2
23	108	0	81	0	29	1	3	2
24	77	1	56	1	44	1	3	2
25	110	1	86	1	78	1	5	2
26	100	0	86	0	35	1	1	2
27	88	1	69	1	50	1	6	2
28	81	1	67	1	53	1	3	2
29	56	1	38	1	33	1	2	2
30	73	0	36	1	28	1	5	2
41	2506505
587	233	220
30
1	109	1	80	1	68	1	3	1
2	90	0	45	1	31	1	1	1
3	66	1	56	1	34	1	6	1
4	76	0	66	1	34	1	4	1
5	111	0	80	1	53	1	5	1
6	86	0	59	0	29	1	5	1
7	80	1	72	1	63	1	4	1
8	81	0	47	0	22	1	2	1
9	114	1	80	1	64	1	5	1
10	90	0	37	1	32	1	3	1
11	75	1	48	1	40	1	4	1
12	67	1	52	1	45	1	3	1
13	88	1	82	1	74	1	4	1
14	100	0	63	0	23	1	2	1
15	103	0	53	1	48	1	7	1
16	79	1	44	1	41	1	4	2
17	89	1	85	1	50	1	6	2
18	60	1	54	1	44	1	3	2
19	65	0	52	1	27	1	5	2
20	88	1	71	1	45	1	6	2
21	106	0	75	1	41	1	4	2
22	119	1	67	1	62	1	2	2
23	117	0	82	0	38	1	5	2
24	79	1	77	1	40	1	3	2
25	74	1	73	1	67	1	1	2
26	95	1	68	1	57	1	3	2
27	77	0	45	1	27	1	4	2
28	61	0	48	1	26	1	4	2
29	51	0	43	1	25	1	3	2
30	86	0	61	1	31	1	4	2
42	2506605
587	233	220
30
1	76	1	74	1	50	1	6	1
2	86	0	40	1	29	1	5	1
3	66	1	55	1	48	1	2	1
4	75	0	57	1	37	1	4	1
5	102	0	83	0	29	1	3	1
6	74	1	58	1	52	1	4	1
7	89	0	65	1	36	1	4	1
8	99	1	68	1	67	1	5	1
9	80	1	78	1	66	1	3	1
10	65	1	57	1	45	1	5	1
11	112	0	59	1	30	1	4	1
12	79	1	75	1	68	1	5	1
13	97	0	48	1	30	1	1	1
14	73	0	70	0	31	1	3	1
15	90	0	83	1	44	1	2	1
16	101	1	93	1	64	1	3	2
17	89	1	82	1	78	1	6	2
18	85	0	54	0	26	1	4	2
19	57	1	34	1	29	1	6	2
20	78	1	71	1	68	1	7	2
21	112	1	72	1	58	1	3	2
22	63	1	60	1	33	1	6	2
23	83	0	47	1	35	1	2	2
24	99	0	81	1	49	1	2	2
25	63	1	56	1	35	1	9	2
26	91	0	40	1	28	1	5	2
27	67	1	47	1	40	1	4	2
28	105	0	68	1	46	1	2	2
29	71	1	63	1	53	1	4	2
30	100	0	33	1	26	1	2	2
43	2506705
587	233	220
30
1	82	1	80	1	71	1	4	1
2	66	0	37	1	27	1	5	1
3	77	0	76	0	31	1	6	1
4	100	0	56	1	38	1	4	1
5	93	1	86	1	67	1	2	1
6	89	0	76	0	30	1	3	1
7	98	1	90	1	67	1	4	1
8	87	0	52	1	42	1	2	1
9	53	1	42	1	35	1	2	1
10	116	0	53	1	36	1	4	1
11	85	1	79	1	46	1	3	1
12	106	0	91	0	24	1	3	1
13	112	0	84	1	46	1	1	1
14	89	1	56	1	47	1	2	1
15	62	1	51	1	39	1	3	1
16	69	1	67	1	50	1	3	2
17	93	0	74	1	46	1	2	2
18	74	0	48	1	35	1	2	2
19	95	1	87	1	66	1	4	2
20	84	0	54	1	30	1	6	2
21	119	0	40	1	28	1	4	2
22	98	1	60	1	58	1	2	2
23	83	1	57	1	44	1	4	2
24	83	0	83	0	20	1	3	2
25	88	1	51	1	46	1	4	2
26	87	1	76	1	73	1	5	2
27	66	1	56	1	35	1	1	2
28	76	1	72	1	66	1	7	2
29	76	1	63	1	40	1	5	2
30	114	1	97	1	66	1	5	2
44	2506805
587	233	220
30
1	114	0	67	0	25	1	6	1
2	92	0	79	0	25	1	9	1
3	89	0	87	0	36	1	5	1
4	95	0	71	1	36	1	6	1
5	90	0	83	1	43	1	8	1
6	93	0	39	1	28	1	2	1
7	69	0	54	1	31	1	4	1
8	107	0	61	1	37	1	2	1
9	98	0	52	1	40	1	6	1
10	83	1	69	1	60	1	9	1
11	98	1	63	1	58	1	5	1
12	45	1	40	1	26	1	3	1
13	63	1	44	1	36	1	5	1
14	96	0	56	1	43	1	4	1
15	88	0	42	1	35	1	2	1
16	40	1	37	1	36	1	5	2
17	97	1	74	1	67	1	7	2
18	76	1	45	1	42	1	5	2
19	64	1	43	1	42	1	6	2
20	91	0	53	1	37	1	5	2
21	59	0	34	1	22	1	10	2
22	56	0	42	1	27	1	8	2
23	84	1	66	1	53	1	6	2
24	85	1	66	1	53	1	6	2
25	51	1	39	1	35	1	2	2
26	83	1	47	1	45	1	4	2
27	45	1	30	1	25	1	2	2
28	84	0	38	1	25	1	3	2
29	86	0	74	0	28	1	5	2
30	92	0	38	1	37	1	2	2
45	2506905
587	233	220
30
1	63	0	55	1	31	1	6	1
2	120	0	43	1	23	1	2	1
3	97	1	72	1	57	1	2	1
4	77	1	76	1	42	1	5	1
5	93	0	74	0	20	1	2	1
6	65	1	63	1	43	1	4	1
7	108	0	71	1	40	1	7	1
8	79	0	36	1	21	1	9	1
9	68	0	62	0	26	1	7	1
10	68	1	50	1	40	1	10	1
11	79	0	42	1	31	1	6	1
12	76	0	56	1	38	1	4	1
13	80	1	79	1	51	1	3	1
14	115	0	69	0	29	1	5	1
15	113	0	50	1	30	1	3	1
16	96	0	90	0	22	1	2	2
17	60	0	41	1	26	1	5	2
18	118	0	93	0	36	1	5	2
19	80	0	72	0	33	1	5	2
20	98	1	96	1	76	1	3	2
21	91	0	65	1	40	1	3	2
22	76	1	54	1	54	1	4	2
23	84	1	75	1	61	1	4	2
24	87	0	50	0	25	1	2	2
25	104	0	27	1	24	1	10	2
26	94	1	79	1	78	1	6	2
27	116	0	44	1	34	1	4	2
28	96	0	91	0	45	1	3	2
29	84	0	55	1	40	1	2	2
30	87	1	71	1	50	1	6	2
46	2507005
587	233	220
30
1	86	0	58	1	36	1	5	1
2	71	0	69	0	22	1	1	1
3	108	0	78	1	54	1	3	1
4	104	1	58	1	57	1	3	1
5	96	1	65	1	58	1	6	1
6	58	0	37	1	26	1	3	1
7	73	1	72	1	49	1	5	1
8	98	1	67	1	56	1	2	1
9	117	0	89	0	23	1	6	1
10	109	1	76	1	73	1	4	1
11	95	0	61	1	34	1	3	1
12	106	0	73	1	49	1	4	1
13	66	1	39	1	35	1	5	1
14	82	1	76	1	43	1	4	1
15	93	0	87	0	26	1	3	1
16	68	1	64	1	63	1	4	2
17	70	0	53	1	30	1	1	2
18	68	0	65	0	30	1	4	2
19	94	0	57	0	26	1	3	2
20	104	0	79	0	38	1	2	2
21	47	1	47	1	46	1	1	2
22	111	0	52	0	20	1	5	2
23	85	0	70	0	23	1	5	2
24	89	0	58	1	33	1	6	2
25	92	1	74	1	66	1	4	2
26	75	1	65	1	50	1	6	2
27	111	1	99	1	64	1	3	2
28	99	1	65	1	62	1	5	2
29	94	0	53	0	25	1	2	2
30	81	1	64	1	43	1	5	2
47	2507105
587	233	220
30
1	118	0	54	1	42	1	5	1
2	112	0	95	0	20	1	3	1
3	118	0	38	1	37	1	5	1
4	76	0	38	1	38	1	5	1
5	100	0	56	1	34	1	4	1
6	100	0	73	1	50	1	2	1
7	75	0	58	1	36	1	3	1
8	76	1	51	1	41	1	8	1
9	82	0	75	1	39	1	4	1
10	84	1	76	1	44	1	9	1
11	80	1	68	1	50	1	2	1
12	61	0	46	1	28	1	7	1
13	80	1	75	1	51	1	6	1
14	92	1	62	1	49	1	5	1
15	72	0	48	0	21	1	5	1
16	54	1	37	1	33	1	6	2
17	46	1	37	1	34	1	4	2
18	109	0	37	1	24	1	4	2
19	63	1	56	1	33	1	2	2
20	111	1	62	1	61	1	3	2
21	78	0	53	1	30	1	4	2
22	55	1	50	1	47	1	6	2
23	86	0	79	0	33	1	4	2
24	92	0	90	0	29	1	5	2
25	120	1	80	1	64	1	4	2
26	71	0	37	1	22	1	5	2
27	106	0	88	0	22	1	2	2
28	120	0	31	1	23	1	2	2
29	104	1	70	1	66	1	7	2
30	78	1	76	1	75	1	6	2
48	2507205
587	233	220
30
1	59	1	49	1	48	1	3	1
2	79	1	63	1	46	1	1	1
3	95	0	58	1	38	1	4	1
4	95	0	79	1	47	1	4	1
5	72	0	46	1	27	1	2	1
6	88	1	74	1	72	1	3	1
7	90	1	77	1	67	1	4	1
8	96	0	59	1	36	1	7	1
9	62	1	55	1	46	1	4	1
10	92	0	77	1	43	1	3	1
11	100	0	66	1	41	1	3	1
12	76	1	72	1	44	1	6	1
13	95	0	68	1	35	1	5	1
14	108	0	66	1	48	1	3	1
15	86	1	78	1	52	1	4	1
16	92	0	86	0	40	1	2	2
17	66	1	39	1	38	1	6	2
18	85	1	80	1	59	1	4	2
19	86	0	71	0	33	1	3	2
20	118	0	45	1	23	1	6	2
21	73	0	60	1	33	1	4	2
22	90	1	74	1	48	1	2	2
23	88	0	86	0	42	1	2	2
24	92	1	76	1	62	1	7	2
25	82	1	68	1	53	1	3	2
26	84	1	66	1	55	1	4	2
27	102	0	77	1	42	1	5	2
28	87	0	43	1	39	1	6	2
29	114	0	79	1	40	1	2	2
30	92	1	71	1	47	1	1	2
49	2507305
587	233	220
30
1	91	0	54	1	45	1	5	1
2	105	1	77	1	72	1	4	1
3	79	1	78	1	48	1	3	1
4	109	1	76	1	59	1	4	1
5	48	1	37	1	30	1	4	1
6	44	1	37	1	27	1	3	1
7	79	1	76	1	54	1	5	1
8	116	0	78	0	20	1	5	1
9	101	0	71	1	49	1	3	1
10	102	0	100	0	49	1	3	1
11	105	0	43	1	22	1	5	1
12	107	1	84	1	61	1	5	1
13	110	0	71	0	23	1	4	1
14	75	0	39	1	34	1	1	1
15	73	0	47	1	32	1	4	1
16	60	0	60	0	25	1	2	2
17	43	1	33	1	31	1	4	2
18	100	1	74	1	57	1	5	2
19	93	0	47	1	41	1	1	2
20	45	1	33	1	28	1	4	2
21	66	1	65	1	55	1	5	2
22	46	1	40	1	33	1	2	2
23	97	1	87	1	51	1	4	2
24	94	0	59	1	34	1	5	2
25	56	1	45	1	42	1	3	2
26	62	0	55	0	27	1	6	2
27	97	1	67	1	61	1	6	2
28	63	1	53	1	46	1	6	2
29	85	0	33	1	30	1	7	2
30	105	1	80	1	66	1	4	2
50	2507405
587	233	220
30
1	60	1	40	1	32	1	2	1
2	98	1	75	1	55	1	3	1
3	60	1	59	1	39	1	3	1
4	81	0	56	1	40	1	4	1
5	119	0	34	1	25	1	6	1
6	107	0	61	1	42	1	5	1
7	108	0	85	0	20	1	8	1
8	97	0	66	1	45	1	8	1
9	66	0	35	1	26	1	7	1
10	69	0	32	1	20	1	4	1
11	78	0	63	1	38	1	6	1
12	95	0	77	1	47	1	3	1
13	40	1	34	1	30	1	1	1
14	88	0	42	0	20	1	4	1
15	103	1	84	1	69	1	3	1
16	119	0	72	0	34	1	3	2
17	115	0	61	1	47	1	4	2
18	68	0	50	1	28	1	3	2
19	71	0	63	0	24	1	7	2
20	87	0	68	1	40	1	5	2
21	96	0	73	1	37	1	5	2
22	68	1	67	1	45	1	5	2
23	106	1	88	1	60	1	8	2
24	96	0	66	1	43	1	4	2
25	98	0	45	1	32	1	4	2
26	60	0	58	0	27	1	2	2
27	92	0	56	0	20	1	7	2
28	111	0	54	0	22	1	5	2
29	54	1	43	1	43	1	2	2
30	119	0	61	1	52	1	6	2
51	2507505
587	233	220
30
1	66	1	64	1	36	1	3	1
2	97	1	73	1	49	1	2	1
3	69	1	60	1	43	1	3	1
4	52	0	37	1	20	1	2	1
5	109	0	63	1	37	1	7	1
6	79	0	57	0	24	1	8	1
7	95	0	72	0	22	1	8	1
8	65	1	50	1	39	1	5	1
9	98	0	42	1	30	1	7	1
10	53	1	40	1	36	1	3	1
11	82	1	54	1	51	1	2	1
12	77	0	33	1	31	1	8	1
13	66	1	56	1	49	1	7	1
14	101	1	68	1	62	1	10	1
15	82	1	64	1	46	1	5	1
